iteration,precision,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
177,0.8114968028187394,2022-06-14 22:31:55.386213,2022-06-14 22:33:57.907477,0 days 00:02:02.521264,45.0,477.0,125.0,20.0,519.0,409.0,COMPLETE
292,0.8114601683303974,2022-06-15 02:12:23.275654,2022-06-15 02:14:36.393667,0 days 00:02:13.118013,35.0,484.0,120.0,15.0,562.0,447.0,COMPLETE
124,0.8112503462773152,2022-06-14 20:59:25.383278,2022-06-14 21:00:53.385445,0 days 00:01:28.002167,32.0,491.0,118.0,12.0,594.0,290.0,COMPLETE
187,0.8110717839142704,2022-06-14 22:51:52.326153,2022-06-14 22:53:48.702171,0 days 00:01:56.376018,39.0,474.0,118.0,19.0,531.0,389.0,COMPLETE
64,0.8110703513491481,2022-06-14 19:14:59.511363,2022-06-14 19:16:35.700058,0 days 00:01:36.188695,42.0,479.0,126.0,16.0,552.0,319.0,COMPLETE
220,0.8110613342021666,2022-06-14 23:48:02.271470,2022-06-14 23:49:30.412114,0 days 00:01:28.140644,36.0,484.0,122.0,20.0,554.0,292.0,COMPLETE
98,0.81105825622312,2022-06-14 20:14:48.798707,2022-06-14 20:16:49.663602,0 days 00:02:00.864895,27.0,495.0,110.0,19.0,607.0,401.0,COMPLETE
100,0.8110487868510305,2022-06-14 20:18:16.838405,2022-06-14 20:20:12.048610,0 days 00:01:55.210205,42.0,462.0,123.0,18.0,624.0,385.0,COMPLETE
161,0.8110376067261944,2022-06-14 22:00:36.822149,2022-06-14 22:02:31.565108,0 days 00:01:54.742959,42.0,496.0,143.0,20.0,420.0,384.0,COMPLETE
276,0.8110325963072715,2022-06-15 01:14:39.415728,2022-06-15 01:16:05.635625,0 days 00:01:26.219897,38.0,492.0,123.0,18.0,556.0,285.0,COMPLETE
230,0.8110134815708394,2022-06-15 00:02:44.330587,2022-06-15 00:04:15.545707,0 days 00:01:31.215120,34.0,481.0,122.0,14.0,563.0,303.0,COMPLETE
97,0.8109293716671288,2022-06-14 20:12:55.183211,2022-06-14 20:14:48.798551,0 days 00:01:53.615340,41.0,488.0,105.0,20.0,575.0,378.0,COMPLETE
140,0.810891008396511,2022-06-14 21:24:16.028550,2022-06-14 21:26:24.906492,0 days 00:02:08.877942,28.0,463.0,129.0,9.0,629.0,429.0,COMPLETE
123,0.8108856389042702,2022-06-14 20:58:01.120479,2022-06-14 20:59:25.383081,0 days 00:01:24.262602,30.0,500.0,129.0,10.0,685.0,276.0,COMPLETE
231,0.8107601843858421,2022-06-15 00:04:15.545948,2022-06-15 00:05:49.198007,0 days 00:01:33.652059,34.0,491.0,124.0,20.0,555.0,310.0,COMPLETE
260,0.8106642787365679,2022-06-15 00:49:59.297709,2022-06-15 00:51:29.783344,0 days 00:01:30.485635,40.0,491.0,114.0,20.0,576.0,300.0,COMPLETE
203,0.8105203159351845,2022-06-14 23:21:40.338629,2022-06-14 23:23:39.762142,0 days 00:01:59.423513,41.0,485.0,131.0,20.0,507.0,399.0,COMPLETE
225,0.8105084911343765,2022-06-14 23:55:19.321025,2022-06-14 23:56:52.256612,0 days 00:01:32.935587,35.0,500.0,127.0,20.0,558.0,307.0,COMPLETE
293,0.8105065971656622,2022-06-15 02:14:36.393997,2022-06-15 02:16:54.404102,0 days 00:02:18.010105,36.0,489.0,118.0,15.0,554.0,464.0,COMPLETE
281,0.8105057096247961,2022-06-15 01:53:15.988700,2022-06-15 01:54:49.942050,0 days 00:01:33.953350,38.0,474.0,100.0,20.0,542.0,315.0,COMPLETE
291,0.810493394797283,2022-06-15 02:10:05.312485,2022-06-15 02:12:23.275203,0 days 00:02:17.962718,35.0,479.0,119.0,15.0,557.0,457.0,COMPLETE
158,0.8103793389640189,2022-06-14 21:54:49.302028,2022-06-14 21:56:42.829544,0 days 00:01:53.527516,41.0,499.0,85.0,20.0,442.0,381.0,COMPLETE
138,0.8103686823471963,2022-06-14 21:21:16.321335,2022-06-14 21:22:47.468017,0 days 00:01:31.146682,32.0,473.0,105.0,13.0,598.0,302.0,COMPLETE
104,0.8103566194430875,2022-06-14 20:25:18.156347,2022-06-14 20:27:01.338303,0 days 00:01:43.181956,32.0,495.0,103.0,19.0,643.0,340.0,COMPLETE
236,0.8102718541429269,2022-06-15 00:11:51.138106,2022-06-15 00:13:20.243918,0 days 00:01:29.105812,37.0,495.0,128.0,20.0,540.0,295.0,COMPLETE
129,0.8102705076695349,2022-06-14 21:07:12.025288,2022-06-14 21:08:38.252411,0 days 00:01:26.227123,31.0,489.0,127.0,9.0,699.0,283.0,COMPLETE
190,0.8102605863192183,2022-06-14 22:57:50.628483,2022-06-14 22:59:51.934868,0 days 00:02:01.306385,43.0,482.0,120.0,18.0,541.0,404.0,COMPLETE
162,0.810228714578521,2022-06-14 22:02:31.565327,2022-06-14 22:04:29.338757,0 days 00:01:57.773430,40.0,500.0,132.0,20.0,464.0,394.0,COMPLETE
110,0.8102044803334202,2022-06-14 20:36:47.323603,2022-06-14 20:38:34.791470,0 days 00:01:47.467867,41.0,492.0,112.0,19.0,578.0,356.0,COMPLETE
250,0.8101449039665631,2022-06-15 00:34:36.528766,2022-06-15 00:36:04.395917,0 days 00:01:27.867151,38.0,493.0,120.0,20.0,565.0,290.0,COMPLETE
188,0.8101162752825457,2022-06-14 22:53:48.702421,2022-06-14 22:55:51.129997,0 days 00:02:02.427576,37.0,494.0,120.0,19.0,547.0,407.0,COMPLETE
11,0.8100195185426154,2022-06-14 17:41:20.109093,2022-06-14 17:42:55.620743,0 days 00:01:35.511650,37.0,498.0,133.0,15.0,519.0,316.0,COMPLETE
89,0.8099156083838761,2022-06-14 19:57:36.832966,2022-06-14 19:59:06.894697,0 days 00:01:30.061731,36.0,473.0,146.0,17.0,647.0,297.0,COMPLETE
73,0.8098721185957481,2022-06-14 19:29:30.681860,2022-06-14 19:31:22.548387,0 days 00:01:51.866527,39.0,467.0,139.0,17.0,690.0,371.0,COMPLETE
242,0.8098399062866068,2022-06-15 00:20:59.246062,2022-06-15 00:22:28.697871,0 days 00:01:29.451809,37.0,496.0,121.0,19.0,578.0,295.0,COMPLETE
112,0.809826730659725,2022-06-14 20:40:19.401568,2022-06-14 20:42:09.402796,0 days 00:01:50.001228,40.0,478.0,132.0,13.0,546.0,366.0,COMPLETE
180,0.8098215448742998,2022-06-14 22:37:57.025927,2022-06-14 22:39:53.953361,0 days 00:01:56.927434,42.0,487.0,124.0,19.0,489.0,391.0,COMPLETE
111,0.8097679263092797,2022-06-14 20:38:34.791667,2022-06-14 20:40:19.401379,0 days 00:01:44.609712,39.0,474.0,131.0,11.0,569.0,347.0,COMPLETE
66,0.8097655423764664,2022-06-14 19:18:05.343079,2022-06-14 19:19:37.924047,0 days 00:01:32.580968,37.0,449.0,124.0,19.0,617.0,308.0,COMPLETE
108,0.809757050103331,2022-06-14 20:32:47.412455,2022-06-14 20:34:40.500668,0 days 00:01:53.088213,37.0,500.0,136.0,18.0,583.0,374.0,COMPLETE
278,0.8097114570442259,2022-06-15 01:17:38.110211,2022-06-15 01:18:58.132585,0 days 00:01:20.022374,37.0,482.0,100.0,20.0,538.0,265.0,COMPLETE
113,0.8096818270544602,2022-06-14 20:42:09.403028,2022-06-14 20:43:55.326081,0 days 00:01:45.923053,38.0,486.0,130.0,12.0,558.0,351.0,COMPLETE
295,0.809668805158433,2022-06-15 02:19:18.474519,2022-06-15 02:20:55.222936,0 days 00:01:36.748417,36.0,482.0,119.0,15.0,620.0,321.0,COMPLETE
13,0.8096601538987132,2022-06-14 17:44:30.408460,2022-06-14 17:45:50.627116,0 days 00:01:20.218656,37.0,496.0,123.0,12.0,515.0,265.0,COMPLETE
227,0.8096500357770117,2022-06-14 23:58:19.105453,2022-06-14 23:59:48.078555,0 days 00:01:28.973102,35.0,487.0,125.0,20.0,550.0,294.0,COMPLETE
165,0.8096090622050064,2022-06-14 22:08:15.904573,2022-06-14 22:10:06.750604,0 days 00:01:50.846031,41.0,488.0,117.0,20.0,413.0,372.0,COMPLETE
136,0.8094401899094353,2022-06-14 21:17:59.894511,2022-06-14 21:19:17.654728,0 days 00:01:17.760217,29.0,500.0,122.0,12.0,565.0,256.0,COMPLETE
65,0.809314044213264,2022-06-14 19:16:35.700247,2022-06-14 19:18:05.342941,0 days 00:01:29.642694,36.0,492.0,141.0,17.0,625.0,295.0,COMPLETE
288,0.8092548585565936,2022-06-15 02:03:57.890812,2022-06-15 02:05:32.753248,0 days 00:01:34.862436,37.0,485.0,113.0,20.0,553.0,312.0,COMPLETE
118,0.8092496828958923,2022-06-14 20:50:12.253665,2022-06-14 20:51:50.394121,0 days 00:01:38.140456,31.0,496.0,95.0,11.0,670.0,323.0,COMPLETE
155,0.8091817664743641,2022-06-14 21:49:29.476294,2022-06-14 21:50:59.288137,0 days 00:01:29.811843,40.0,491.0,133.0,20.0,400.0,300.0,COMPLETE
109,0.8091713569964538,2022-06-14 20:34:40.500849,2022-06-14 20:36:47.323434,0 days 00:02:06.822585,30.0,481.0,90.0,18.0,683.0,420.0,COMPLETE
248,0.8090761223162004,2022-06-15 00:31:02.380480,2022-06-15 00:32:38.104144,0 days 00:01:35.723664,36.0,486.0,94.0,13.0,578.0,317.0,COMPLETE
9,0.8090125264356597,2022-06-14 17:37:14.513688,2022-06-14 17:39:36.101337,0 days 00:02:21.587649,46.0,458.0,121.0,8.0,582.0,474.0,COMPLETE
262,0.8089131600760642,2022-06-15 00:52:57.946169,2022-06-15 00:54:31.528289,0 days 00:01:33.582120,40.0,484.0,130.0,20.0,595.0,309.0,COMPLETE
226,0.8088865791866962,2022-06-14 23:56:52.256835,2022-06-14 23:58:19.105209,0 days 00:01:26.848374,35.0,494.0,122.0,20.0,538.0,287.0,COMPLETE
48,0.8088244860785845,2022-06-14 18:47:39.049469,2022-06-14 18:49:22.817949,0 days 00:01:43.768480,30.0,472.0,106.0,17.0,631.0,345.0,COMPLETE
107,0.808764681003351,2022-06-14 20:30:44.724162,2022-06-14 20:32:47.412265,0 days 00:02:02.688103,39.0,469.0,125.0,20.0,602.0,408.0,COMPLETE
77,0.8087283255798823,2022-06-14 19:36:44.918899,2022-06-14 19:38:45.858112,0 days 00:02:00.939213,36.0,458.0,118.0,19.0,632.0,404.0,COMPLETE
241,0.8086815415821501,2022-06-15 00:19:30.784276,2022-06-15 00:20:59.245797,0 days 00:01:28.461521,38.0,496.0,123.0,13.0,571.0,292.0,COMPLETE
268,0.8086789816574873,2022-06-15 01:02:33.174211,2022-06-15 01:04:00.367962,0 days 00:01:27.193751,38.0,481.0,116.0,19.0,433.0,291.0,COMPLETE
94,0.8086610334741632,2022-06-14 20:07:09.450132,2022-06-14 20:09:08.150630,0 days 00:01:58.700498,40.0,491.0,93.0,20.0,593.0,395.0,COMPLETE
87,0.808586384030171,2022-06-14 19:53:56.063979,2022-06-14 19:55:43.628350,0 days 00:01:47.564371,38.0,467.0,130.0,20.0,560.0,359.0,COMPLETE
106,0.8085825198564166,2022-06-14 20:28:46.317992,2022-06-14 20:30:44.723974,0 days 00:01:58.405982,40.0,489.0,139.0,19.0,664.0,391.0,COMPLETE
166,0.8085064903416568,2022-06-14 22:10:06.750829,2022-06-14 22:12:03.573728,0 days 00:01:56.822899,40.0,496.0,137.0,19.0,568.0,388.0,COMPLETE
251,0.8084031702722017,2022-06-15 00:36:04.396193,2022-06-15 00:37:36.870916,0 days 00:01:32.474723,40.0,492.0,91.0,20.0,557.0,307.0,COMPLETE
286,0.8083609540521219,2022-06-15 02:00:47.585569,2022-06-15 02:02:18.827659,0 days 00:01:31.242090,36.0,489.0,98.0,19.0,605.0,298.0,COMPLETE
33,0.8083371239196829,2022-06-14 18:17:37.280564,2022-06-14 18:19:54.068054,0 days 00:02:16.787490,41.0,480.0,103.0,15.0,563.0,457.0,COMPLETE
54,0.808311798072391,2022-06-14 18:58:07.749199,2022-06-14 19:00:11.498211,0 days 00:02:03.749012,28.0,471.0,115.0,19.0,581.0,411.0,COMPLETE
62,0.8082832548318987,2022-06-14 19:11:55.742503,2022-06-14 19:13:21.567775,0 days 00:01:25.825272,41.0,492.0,137.0,18.0,574.0,283.0,COMPLETE
200,0.8082400896438605,2022-06-14 23:16:17.580932,2022-06-14 23:17:43.893577,0 days 00:01:26.312645,40.0,496.0,116.0,19.0,550.0,285.0,COMPLETE
55,0.8082205154907576,2022-06-14 19:00:11.498347,2022-06-14 19:02:03.315709,0 days 00:01:51.817362,34.0,427.0,148.0,8.0,619.0,375.0,COMPLETE
148,0.8081639946071504,2022-06-14 21:37:44.033175,2022-06-14 21:39:26.214639,0 days 00:01:42.181464,42.0,480.0,136.0,12.0,600.0,338.0,COMPLETE
103,0.8079955868514132,2022-06-14 20:23:41.480330,2022-06-14 20:25:18.156165,0 days 00:01:36.675835,37.0,483.0,101.0,20.0,590.0,320.0,COMPLETE
195,0.8079907786219884,2022-06-14 23:07:19.689544,2022-06-14 23:08:54.997269,0 days 00:01:35.307725,39.0,487.0,117.0,19.0,552.0,316.0,COMPLETE
178,0.8079296012469152,2022-06-14 22:33:57.907695,2022-06-14 22:35:59.239875,0 days 00:02:01.332180,42.0,491.0,126.0,20.0,540.0,404.0,COMPLETE
192,0.8078987046254114,2022-06-14 23:01:51.985207,2022-06-14 23:03:14.297894,0 days 00:01:22.312687,39.0,489.0,119.0,19.0,501.0,273.0,COMPLETE
120,0.8077247509976316,2022-06-14 20:53:23.300832,2022-06-14 20:54:53.851677,0 days 00:01:30.550845,28.0,500.0,126.0,10.0,694.0,297.0,COMPLETE
130,0.8076585935978183,2022-06-14 21:08:38.252576,2022-06-14 21:10:14.388622,0 days 00:01:36.136046,29.0,478.0,115.0,14.0,690.0,316.0,COMPLETE
93,0.8076061550447994,2022-06-14 20:05:05.957710,2022-06-14 20:07:09.449969,0 days 00:02:03.492259,43.0,500.0,117.0,20.0,599.0,409.0,COMPLETE
88,0.8075119656039588,2022-06-14 19:55:43.628502,2022-06-14 19:57:36.832821,0 days 00:01:53.204319,35.0,486.0,102.0,19.0,627.0,376.0,COMPLETE
16,0.8074169088635957,2022-06-14 17:48:54.012443,2022-06-14 17:50:47.534708,0 days 00:01:53.522265,33.0,443.0,119.0,14.0,552.0,380.0,COMPLETE
128,0.8073276841660985,2022-06-14 21:05:42.066930,2022-06-14 21:07:12.025085,0 days 00:01:29.958155,28.0,470.0,120.0,8.0,563.0,299.0,COMPLETE
210,0.8071069284439396,2022-06-14 23:33:00.951912,2022-06-14 23:34:30.068759,0 days 00:01:29.116847,36.0,403.0,129.0,20.0,559.0,300.0,COMPLETE
170,0.8070776070484009,2022-06-14 22:18:06.087036,2022-06-14 22:20:02.881702,0 days 00:01:56.794666,38.0,490.0,134.0,19.0,489.0,390.0,COMPLETE
294,0.807074737251849,2022-06-15 02:16:54.404396,2022-06-15 02:19:18.474248,0 days 00:02:24.069852,35.0,473.0,115.0,16.0,639.0,473.0,COMPLETE
72,0.8069285262697165,2022-06-14 19:27:43.655106,2022-06-14 19:29:30.681712,0 days 00:01:47.026606,43.0,484.0,136.0,19.0,667.0,353.0,COMPLETE
32,0.8068931960100559,2022-06-14 18:15:28.107216,2022-06-14 18:17:37.280455,0 days 00:02:09.173239,38.0,454.0,98.0,13.0,535.0,434.0,COMPLETE
76,0.8068859364873623,2022-06-14 19:35:13.579913,2022-06-14 19:36:44.918770,0 days 00:01:31.338857,37.0,474.0,128.0,20.0,584.0,302.0,COMPLETE
19,0.8068663257852448,2022-06-14 17:53:59.736998,2022-06-14 17:55:56.360622,0 days 00:01:56.623624,41.0,435.0,113.0,16.0,537.0,393.0,COMPLETE
44,0.806707297306059,2022-06-14 18:40:34.880752,2022-06-14 18:42:21.929984,0 days 00:01:47.049232,31.0,485.0,109.0,18.0,636.0,355.0,COMPLETE
56,0.8067006129795998,2022-06-14 19:02:03.315841,2022-06-14 19:03:52.282600,0 days 00:01:48.966759,32.0,462.0,133.0,17.0,639.0,362.0,COMPLETE
257,0.8065410559086782,2022-06-15 00:45:28.624618,2022-06-15 00:46:58.486356,0 days 00:01:29.861738,38.0,478.0,119.0,19.0,582.0,298.0,COMPLETE
7,0.8064427268160679,2022-06-14 17:32:33.860331,2022-06-14 17:34:55.774278,0 days 00:02:21.913947,31.0,466.0,96.0,12.0,432.0,479.0,COMPLETE
47,0.8062542598422642,2022-06-14 18:46:01.773491,2022-06-14 18:47:39.049346,0 days 00:01:37.275855,29.0,408.0,119.0,18.0,698.0,326.0,COMPLETE
105,0.806253543944917,2022-06-14 20:27:01.338482,2022-06-14 20:28:46.317838,0 days 00:01:44.979356,38.0,453.0,108.0,17.0,611.0,350.0,COMPLETE
283,0.8061775435751926,2022-06-15 01:56:18.295258,2022-06-15 01:57:52.158877,0 days 00:01:33.863619,37.0,479.0,118.0,14.0,549.0,309.0,COMPLETE
53,0.8061249291096168,2022-06-14 18:56:28.796806,2022-06-14 18:58:07.749035,0 days 00:01:38.952229,32.0,490.0,112.0,20.0,652.0,327.0,COMPLETE
134,0.8061135371179039,2022-06-14 21:14:54.208661,2022-06-14 21:16:22.229596,0 days 00:01:28.020935,30.0,490.0,130.0,10.0,587.0,290.0,COMPLETE
26,0.8060344129882322,2022-06-14 18:04:40.989222,2022-06-14 18:06:05.267444,0 days 00:01:24.278222,38.0,481.0,117.0,16.0,662.0,278.0,COMPLETE
287,0.8059541935274871,2022-06-15 02:02:18.827953,2022-06-15 02:03:57.890550,0 days 00:01:39.062597,39.0,493.0,117.0,18.0,547.0,326.0,COMPLETE
50,0.8059036164108216,2022-06-14 18:51:18.621195,2022-06-14 18:53:08.237752,0 days 00:01:49.616557,26.0,449.0,119.0,18.0,680.0,364.0,COMPLETE
282,0.8056414657447739,2022-06-15 01:54:49.942376,2022-06-15 01:56:18.294974,0 days 00:01:28.352598,36.0,468.0,103.0,19.0,533.0,293.0,COMPLETE
25,0.8056014246397928,2022-06-14 18:03:26.128796,2022-06-14 18:04:40.989085,0 days 00:01:14.860289,30.0,482.0,124.0,11.0,403.0,250.0,COMPLETE
46,0.8055987558320373,2022-06-14 18:44:12.084681,2022-06-14 18:46:01.773374,0 days 00:01:49.688693,26.0,463.0,115.0,19.0,656.0,366.0,COMPLETE
36,0.8049707318650755,2022-06-14 18:24:04.297874,2022-06-14 18:26:20.122458,0 days 00:02:15.824584,28.0,469.0,97.0,15.0,587.0,454.0,COMPLETE
149,0.8041335401719346,2022-06-14 21:39:26.214877,2022-06-14 21:41:16.655433,0 days 00:01:50.440556,43.0,435.0,138.0,5.0,622.0,370.0,COMPLETE
28,0.8037072320087837,2022-06-14 18:08:01.537312,2022-06-14 18:09:33.532043,0 days 00:01:31.994731,35.0,426.0,126.0,19.0,610.0,308.0,COMPLETE
18,0.8036166949220958,2022-06-14 17:52:12.445230,2022-06-14 17:53:59.736890,0 days 00:01:47.291660,43.0,482.0,93.0,10.0,644.0,355.0,COMPLETE
95,0.8034397637985834,2022-06-14 20:09:08.150786,2022-06-14 20:11:03.922687,0 days 00:01:55.771901,37.0,480.0,96.0,19.0,587.0,386.0,COMPLETE
99,0.8031569773072081,2022-06-14 20:16:49.663784,2022-06-14 20:18:16.838232,0 days 00:01:27.174448,39.0,476.0,120.0,20.0,634.0,288.0,COMPLETE
139,0.8031404665559657,2022-06-14 21:22:47.468223,2022-06-14 21:24:16.028360,0 days 00:01:28.560137,31.0,478.0,109.0,20.0,571.0,294.0,COMPLETE
86,0.8018898296899649,2022-06-14 19:52:29.446917,2022-06-14 19:53:56.063836,0 days 00:01:26.616919,31.0,493.0,138.0,16.0,650.0,284.0,COMPLETE
127,0.8015214273051074,2022-06-14 21:04:03.890022,2022-06-14 21:05:42.066743,0 days 00:01:38.176721,27.0,412.0,124.0,10.0,675.0,328.0,COMPLETE
27,0.8012766780579018,2022-06-14 18:06:05.267556,2022-06-14 18:08:01.537190,0 days 00:01:56.269634,44.0,386.0,107.0,14.0,491.0,398.0,COMPLETE
6,0.8006989065494308,2022-06-14 17:31:16.103661,2022-06-14 17:32:33.860226,0 days 00:01:17.756565,39.0,465.0,88.0,5.0,508.0,259.0,COMPLETE
246,0.8005793369810106,2022-06-15 00:27:04.519327,2022-06-15 00:28:33.998836,0 days 00:01:29.479509,40.0,421.0,125.0,13.0,571.0,300.0,COMPLETE
37,0.8005474599468642,2022-06-14 18:26:20.122563,2022-06-14 18:28:48.435788,0 days 00:02:28.313225,39.0,439.0,80.0,13.0,570.0,500.0,COMPLETE
14,0.8004477443669571,2022-06-14 17:45:50.627216,2022-06-14 17:47:28.997523,0 days 00:01:38.370307,50.0,426.0,134.0,20.0,645.0,328.0,COMPLETE
12,0.8003474456311929,2022-06-14 17:42:55.620852,2022-06-14 17:44:30.408364,0 days 00:01:34.787512,43.0,413.0,101.0,18.0,644.0,318.0,COMPLETE
298,0.798870456483612,2022-06-15 02:25:30.558320,2022-06-15 02:27:39.129645,0 days 00:02:08.571325,40.0,385.0,120.0,16.0,413.0,442.0,COMPLETE
24,0.7984021048578579,2022-06-14 18:01:58.898760,2022-06-14 18:03:26.128694,0 days 00:01:27.229934,32.0,449.0,130.0,18.0,425.0,293.0,COMPLETE
10,0.7983776403501727,2022-06-14 17:39:36.101435,2022-06-14 17:41:20.108991,0 days 00:01:44.007556,42.0,400.0,108.0,10.0,695.0,350.0,COMPLETE
69,0.7940570333093697,2022-06-14 19:23:09.937078,2022-06-14 19:24:26.174430,0 days 00:01:16.237352,40.0,363.0,121.0,20.0,565.0,259.0,COMPLETE
159,0.7930440331844288,2022-06-14 21:56:42.829733,2022-06-14 21:58:41.446154,0 days 00:01:58.616421,41.0,373.0,135.0,20.0,575.0,404.0,COMPLETE
84,0.7926403823178017,2022-06-14 19:49:09.964967,2022-06-14 19:50:44.083103,0 days 00:01:34.118136,41.0,393.0,127.0,18.0,671.0,316.0,COMPLETE
15,0.7921716005541666,2022-06-14 17:47:28.997626,2022-06-14 17:48:54.012345,0 days 00:01:25.014719,40.0,374.0,105.0,17.0,455.0,290.0,COMPLETE
2,0.7917025552684468,2022-06-14 17:24:21.836157,2022-06-14 17:26:28.207800,0 days 00:02:06.371643,29.0,323.0,113.0,18.0,568.0,437.0,COMPLETE
3,0.7905798371548304,2022-06-14 17:26:28.207894,2022-06-14 17:28:17.732413,0 days 00:01:49.524519,25.0,331.0,143.0,14.0,685.0,375.0,COMPLETE
17,0.7902359150451481,2022-06-14 17:50:47.534810,2022-06-14 17:52:12.445129,0 days 00:01:24.910319,35.0,376.0,150.0,19.0,473.0,289.0,COMPLETE
234,0.7885576480667629,2022-06-15 00:08:49.338475,2022-06-15 00:10:18.107159,0 days 00:01:28.768684,37.0,352.0,126.0,20.0,562.0,303.0,COMPLETE
199,0.7862173754768047,2022-06-14 23:14:25.084877,2022-06-14 23:16:17.580713,0 days 00:01:52.495836,41.0,331.0,129.0,20.0,541.0,388.0,COMPLETE
78,0.7858828000063334,2022-06-14 19:38:45.858283,2022-06-14 19:40:38.528387,0 days 00:01:52.670104,38.0,314.0,114.0,9.0,545.0,391.0,COMPLETE
60,0.7854635164626624,2022-06-14 19:08:51.152959,2022-06-14 19:10:19.603737,0 days 00:01:28.450778,37.0,340.0,126.0,17.0,558.0,303.0,COMPLETE
29,0.7851950186484608,2022-06-14 18:09:33.532146,2022-06-14 18:11:11.658012,0 days 00:01:38.125866,40.0,350.0,138.0,17.0,574.0,335.0,COMPLETE
274,0.7843906141294036,2022-06-15 01:11:43.058820,2022-06-15 01:13:09.945214,0 days 00:01:26.886394,39.0,298.0,120.0,19.0,532.0,302.0,COMPLETE
1,0.7839762517566436,2022-06-14 17:22:13.602520,2022-06-14 17:24:21.836063,0 days 00:02:08.233543,47.0,327.0,128.0,16.0,600.0,441.0,COMPLETE
40,0.7794295592048401,2022-06-14 18:32:57.121873,2022-06-14 18:35:04.691200,0 days 00:02:07.569327,35.0,298.0,93.0,19.0,627.0,444.0,COMPLETE
153,0.7748248256058927,2022-06-14 21:46:28.215806,2022-06-14 21:47:59.748505,0 days 00:01:31.532699,36.0,278.0,134.0,12.0,584.0,319.0,COMPLETE
4,0.7745922746781115,2022-06-14 17:28:17.732509,2022-06-14 17:29:41.554339,0 days 00:01:23.821830,34.0,291.0,145.0,20.0,592.0,290.0,COMPLETE
8,0.7726933134105342,2022-06-14 17:34:55.774382,2022-06-14 17:37:14.513591,0 days 00:02:18.739209,26.0,288.0,84.0,6.0,619.0,484.0,COMPLETE
70,0.7699743569818944,2022-06-14 19:24:26.174592,2022-06-14 19:25:55.315021,0 days 00:01:29.140429,30.0,253.0,129.0,18.0,597.0,312.0,COMPLETE
20,0.7614857809716847,2022-06-14 17:55:56.360729,2022-06-14 17:57:33.485301,0 days 00:01:37.124572,46.0,250.0,137.0,13.0,621.0,341.0,COMPLETE
279,,2022-06-15 01:18:58.132847,,,,,,,,,RUNNING
